game_pk,season,official_date,game_number,double_header,day_night,games_in_series,series_game_number,series_description,away_score,away_team_id,away_team_name,away_wins,away_losses,home_score,home_team_id,home_team_name,home_wins,home_losses,venue_id,venue_name
631304,2020,2020-08-28,1,N,night,3,1,Regular Season,2,139,Tampa Bay Rays,22,11,0,146,Miami Marlins,14,13,4169,Marlins Park
631653,2020,2020-08-28,1,N,night,3,1,Regular Season,10,120,Washington Nationals,12,17,2,111,Boston Red Sox,10,22,3,Fenway Park
630933,2020,2020-08-28,1,N,night,3,1,Regular Season,2,119,Los Angeles Dodgers,24,10,6,140,Texas Rangers,12,19,5325,Globe Life Field
631291,2020,2020-08-28,1,N,night,4,1,Regular Season,1,134,Pittsburgh Pirates,9,20,9,158,Milwaukee Brewers,14,17,32,Miller Park
630980,2020,2020-08-28,1,N,night,3,1,Regular Season,14,114,Cleveland Indians,20,12,2,138,St. Louis Cardinals,11,12,2889,Busch Stadium
631524,2020,2020-08-28,1,N,night,4,1,Regular Season,10,135,San Diego Padres,20,14,4,115,Colorado Rockies,16,16,19,Coors Field
631394,2020,2020-08-28,1,N,night,4,1,Regular Season,2,136,Seattle Mariners,13,21,3,108,Los Angeles Angels,11,22,1,Angel Stadium
630216,2020,2020-08-28,1,N,night,3,1,Regular Season,4,137,San Francisco Giants,15,19,7,109,Arizona Diamondbacks,14,19,15,Chase Field
631457,2020,2020-08-29,1,Y,day,4,2,Regular Season,NA,142,Minnesota Twins,20,13,NA,116,Detroit Tigers,14,16,2394,Comerica Park
631456,2020,2020-09-04,2,Y,day,4,2,Regular Season,NA,142,Minnesota Twins,24,16,NA,116,Detroit Tigers,17,19,2394,Comerica Park
631427,2020,2020-08-29,1,N,night,3,1,Regular Season,NA,133,Oakland Athletics,22,11,NA,117,Houston Astros,18,14,2392,Minute Maid Park
631204,2020,2020-08-29,1,N,day,5,3,Regular Season,1,121,New York Mets,15,17,2,147,New York Yankees,17,13,3313,Yankee Stadium
631458,2020,2020-08-29,1,Y,day,4,2,Regular Season,2,142,Minnesota Twins,20,13,8,116,Detroit Tigers,14,16,2394,Comerica Park
631457,2020,2020-08-29,2,Y,day,3,2,Regular Season,2,142,Minnesota Twins,20,14,4,116,Detroit Tigers,15,16,2394,Comerica Park
630981,2020,2020-08-29,1,N,day,3,2,Regular Season,2,114,Cleveland Indians,21,12,1,138,St. Louis Cardinals,11,13,2889,Busch Stadium
631134,2020,2020-08-29,1,N,day,3,2,Regular Season,1,144,Atlanta Braves,18,14,4,143,Philadelphia Phillies,14,14,2681,Citizens Bank Park
631502,2020,2020-08-29,1,N,day,3,2,Regular Season,9,118,Kansas City Royals,13,20,6,145,Chicago White Sox,20,13,4,Guaranteed Rate Field
631581,2020,2020-08-29,1,Y,night,4,2,Regular Season,3,112,Chicago Cubs,19,13,0,113,Cincinnati Reds,14,18,2602,Great American Ball Park
631595,2020,2020-08-29,2,Y,night,4,3,Regular Season,5,112,Chicago Cubs,19,14,6,113,Cincinnati Reds,15,18,2602,Great American Ball Park
631428,2020,2020-08-29,1,Y,day,3,1,Regular Season,2,133,Oakland Athletics,22,11,4,117,Houston Astros,18,14,2392,Minute Maid Park
631427,2020,2020-08-29,2,Y,day,2,2,Regular Season,3,133,Oakland Athletics,22,12,6,117,Houston Astros,19,14,2392,Minute Maid Park
631319,2020,2020-08-29,1,N,night,3,2,Regular Season,4,139,Tampa Bay Rays,23,11,0,146,Miami Marlins,14,14,4169,Marlins Park
630906,2020,2020-08-29,1,N,night,4,2,Regular Season,0,110,Baltimore Orioles,14,18,5,141,Toronto Blue Jays,17,14,2756,Sahlen Field
630934,2020,2020-08-29,1,N,night,3,2,Regular Season,7,119,Los Angeles Dodgers,25,10,4,140,Texas Rangers,12,20,5325,Globe Life Field
631277,2020,2020-08-29,1,N,night,4,2,Regular Season,6,134,Pittsburgh Pirates,9,21,7,158,Milwaukee Brewers,15,17,32,Miller Park
631654,2020,2020-08-29,1,N,night,3,2,Regular Season,3,120,Washington Nationals,12,18,5,111,Boston Red Sox,11,22,3,Fenway Park
631525,2020,2020-08-29,1,N,night,4,2,Regular Season,3,135,San Diego Padres,20,15,4,115,Colorado Rockies,17,16,19,Coors Field
630217,2020,2020-08-29,1,N,night,3,2,Regular Season,5,137,San Francisco Giants,16,19,2,109,Arizona Diamondbacks,14,20,15,Chase Field
631369,2020,2020-08-29,1,N,night,4,2,Regular Season,3,136,Seattle Mariners,13,22,16,108,Los Angeles Angels,12,22,1,Angel Stadium
631205,2020,2020-08-30,1,Y,day,5,4,Regular Season,7,121,New York Mets,15,18,8,147,New York Yankees,18,13,3313,Yankee Stadium
631229,2020,2020-08-30,2,Y,day,5,5,Regular Season,5,147,New York Yankees,19,13,2,121,New York Mets,15,19,3313,Yankee Stadium
631584,2020,2020-08-30,1,N,day,3,3,Regular Season,10,112,Chicago Cubs,20,14,1,113,Cincinnati Reds,15,19,2602,Great American Ball Park
631459,2020,2020-08-30,1,N,day,4,4,Regular Season,2,142,Minnesota Twins,20,15,3,116,Detroit Tigers,16,16,2394,Comerica Park
631306,2020,2020-08-30,1,N,day,3,3,Regular Season,12,139,Tampa Bay Rays,24,11,7,146,Miami Marlins,14,15,4169,Marlins Park
631655,2020,2020-08-30,1,N,day,3,3,Regular Season,5,120,Washington Nationals,12,19,9,111,Boston Red Sox,12,22,3,Fenway Park
631505,2020,2020-08-30,1,N,day,3,3,Regular Season,2,118,Kansas City Royals,13,21,5,145,Chicago White Sox,21,13,4,Guaranteed Rate Field
631278,2020,2020-08-30,1,N,day,4,3,Regular Season,5,134,Pittsburgh Pirates,10,21,1,158,Milwaukee Brewers,15,18,32,Miller Park
630982,2020,2020-08-30,1,N,day,3,3,Regular Season,2,114,Cleveland Indians,21,13,7,138,St. Louis Cardinals,12,13,2889,Busch Stadium
630921,2020,2020-08-30,1,N,day,3,3,Regular Season,7,119,Los Angeles Dodgers,26,10,2,140,Texas Rangers,12,21,5325,Globe Life Field
630852,2020,2020-08-30,1,N,day,4,3,Regular Season,5,110,Baltimore Orioles,14,19,6,141,Toronto Blue Jays,18,14,2756,Sahlen Field
631526,2020,2020-08-30,1,N,day,4,3,Regular Season,13,135,San Diego Padres,21,15,2,115,Colorado Rockies,17,17,19,Coors Field
631371,2020,2020-08-30,1,N,day,4,3,Regular Season,2,136,Seattle Mariners,14,22,1,108,Los Angeles Angels,12,23,1,Angel Stadium
630219,2020,2020-08-30,1,N,day,3,3,Regular Season,4,137,San Francisco Giants,17,19,1,109,Arizona Diamondbacks,14,21,15,Chase Field
631135,2020,2020-08-30,1,N,night,3,3,Regular Season,12,144,Atlanta Braves,19,14,10,143,Philadelphia Phillies,14,15,2681,Citizens Bank Park
631429,2020,2020-09-08,1,N,day,3,3,Regular Season,NA,133,Oakland Athletics,25,14,NA,117,Houston Astros,21,21,2392,Minute Maid Park
631223,2020,2020-08-31,1,N,day,1,1,Regular Season,5,146,Miami Marlins,15,15,3,121,New York Mets,15,20,3289,Citi Field
630900,2020,2020-08-31,1,N,day,4,4,Regular Season,4,110,Baltimore Orioles,15,19,3,141,Toronto Blue Jays,18,15,2756,Sahlen Field
631374,2020,2020-08-31,1,N,day,4,4,Regular Season,2,136,Seattle Mariners,15,22,1,108,Los Angeles Angels,12,24,1,Angel Stadium
631585,2020,2020-08-31,1,N,night,3,1,Regular Season,7,138,St. Louis Cardinals,13,13,5,113,Cincinnati Reds,15,20,2602,Great American Ball Park
631143,2020,2020-08-31,1,N,night,4,1,Regular Season,6,120,Washington Nationals,12,20,8,143,Philadelphia Phillies,15,15,2681,Citizens Bank Park
631206,2020,2020-08-31,1,N,night,3,1,Regular Season,5,139,Tampa Bay Rays,25,11,3,147,New York Yankees,19,14,3313,Yankee Stadium
631656,2020,2020-08-31,1,N,night,3,1,Regular Season,6,144,Atlanta Braves,20,14,3,111,Boston Red Sox,12,23,3,Fenway Park
631281,2020,2020-08-31,1,N,night,4,4,Regular Season,5,134,Pittsburgh Pirates,10,22,6,158,Milwaukee Brewers,16,18,32,Miller Park
631414,2020,2020-08-31,1,N,night,3,1,Regular Season,1,114,Cleveland Indians,21,14,2,118,Kansas City Royals,14,21,7,Kauffman Stadium
631247,2020,2020-08-31,1,N,night,3,1,Regular Season,8,145,Chicago White Sox,22,13,5,142,Minnesota Twins,20,16,3312,Target Field
631527,2020,2020-08-31,1,N,night,4,4,Regular Season,6,135,San Diego Padres,22,15,0,115,Colorado Rockies,17,18,19,Coors Field
631586,2020,2020-09-01,1,N,night,3,2,Regular Season,16,138,St. Louis Cardinals,14,13,2,113,Cincinnati Reds,15,21,2602,Great American Ball Park
631307,2020,2020-09-01,1,N,night,2,1,Regular Season,2,141,Toronto Blue Jays,18,16,3,146,Miami Marlins,16,15,4169,Marlins Park
631109,2020,2020-09-01,1,N,night,3,1,Regular Season,8,112,Chicago Cubs,21,14,7,134,Pittsburgh Pirates,10,23,31,PNC Park
631153,2020,2020-09-01,1,N,night,4,2,Regular Season,0,120,Washington Nationals,12,21,6,143,Philadelphia Phillies,16,15,2681,Citizens Bank Park
631207,2020,2020-09-01,1,N,night,3,2,Regular Season,3,139,Tampa Bay Rays,25,12,5,147,New York Yankees,20,14,3313,Yankee Stadium
631657,2020,2020-09-01,1,N,night,3,2,Regular Season,10,144,Atlanta Braves,21,14,3,111,Boston Red Sox,12,24,3,Fenway Park
631671,2020,2020-09-01,1,N,night,2,1,Regular Season,5,121,New York Mets,15,21,9,110,Baltimore Orioles,16,19,2,Oriole Park at Camden Yards
631287,2020,2020-09-01,1,N,night,2,1,Regular Season,12,116,Detroit Tigers,17,16,1,158,Milwaukee Brewers,16,19,32,Miller Park
631416,2020,2020-09-01,1,N,night,3,2,Regular Season,10,114,Cleveland Indians,22,14,1,118,Kansas City Royals,14,22,7,Kauffman Stadium
631430,2020,2020-09-01,1,N,night,3,1,Regular Season,6,140,Texas Rangers,13,21,5,117,Houston Astros,19,15,2392,Minute Maid Park
631261,2020,2020-09-01,1,N,night,3,2,Regular Season,2,145,Chicago White Sox,22,14,3,142,Minnesota Twins,21,16,3312,Target Field
631528,2020,2020-09-01,1,N,night,2,1,Regular Season,23,137,San Francisco Giants,18,19,5,115,Colorado Rockies,17,19,19,Coors Field
631355,2020,2020-09-01,1,N,night,3,1,Regular Season,3,109,Arizona Diamondbacks,14,22,6,119,Los Angeles Dodgers,27,10,22,Dodger Stadium
631053,2020,2020-09-14,1,N,night,3,1,Regular Season,NA,133,Oakland Athletics,29,18,NA,136,Seattle Mariners,22,25,680,T-Mobile Park
631529,2020,2020-09-02,1,N,day,2,2,Regular Season,6,137,San Francisco Giants,18,20,9,115,Colorado Rockies,18,19,19,Coors Field
631673,2020,2020-09-02,1,N,day,2,2,Regular Season,9,121,New York Mets,16,21,4,110,Baltimore Orioles,16,20,2,Oriole Park at Camden Yards
631587,2020,2020-09-02,1,N,night,3,3,Regular Season,3,138,St. Louis Cardinals,14,14,4,113,Cincinnati Reds,16,21,2602,Great American Ball Park
631308,2020,2020-09-02,1,N,night,2,2,Regular Season,2,141,Toronto Blue Jays,19,16,1,146,Miami Marlins,16,16,4169,Marlins Park
631111,2020,2020-09-02,1,N,night,3,2,Regular Season,8,112,Chicago Cubs,22,14,2,134,Pittsburgh Pirates,10,24,31,PNC Park
631145,2020,2020-09-02,1,N,night,4,3,Regular Season,0,120,Washington Nationals,12,22,3,143,Philadelphia Phillies,17,15,2681,Citizens Bank Park
631194,2020,2020-09-02,1,N,night,3,3,Regular Season,5,139,Tampa Bay Rays,26,12,2,147,New York Yankees,20,15,3313,Yankee Stadium
631624,2020,2020-09-02,1,N,night,3,3,Regular Season,7,144,Atlanta Braves,22,14,5,111,Boston Red Sox,12,25,3,Fenway Park
631283,2020,2020-09-02,1,N,night,2,2,Regular Season,5,116,Detroit Tigers,17,17,8,158,Milwaukee Brewers,17,19,32,Miller Park
631404,2020,2020-09-02,1,N,night,3,3,Regular Season,5,114,Cleveland Indians,23,14,0,118,Kansas City Royals,14,23,7,Kauffman Stadium
631431,2020,2020-09-02,1,N,night,3,2,Regular Season,1,140,Texas Rangers,13,22,2,117,Houston Astros,20,15,2392,Minute Maid Park
631253,2020,2020-09-02,1,N,night,3,3,Regular Season,1,145,Chicago White Sox,22,15,8,142,Minnesota Twins,22,16,3312,Target Field
631356,2020,2020-09-02,1,N,night,3,2,Regular Season,2,109,Arizona Diamondbacks,14,23,3,119,Los Angeles Dodgers,28,10,22,Dodger Stadium
631379,2020,2020-09-02,1,N,night,2,1,Regular Season,11,135,San Diego Padres,23,15,4,108,Los Angeles Angels,12,25,1,Angel Stadium
631054,2020,2020-09-14,1,N,night,3,2,Regular Season,NA,133,Oakland Athletics,29,18,NA,136,Seattle Mariners,22,25,680,T-Mobile Park
631112,2020,2020-09-03,1,N,day,3,3,Regular Season,2,112,Chicago Cubs,22,15,6,134,Pittsburgh Pirates,11,24,31,PNC Park
631432,2020,2020-09-03,1,N,day,3,3,Regular Season,4,140,Texas Rangers,13,23,8,117,Houston Astros,21,15,2392,Minute Maid Park
631146,2020,2020-09-03,1,N,day,4,4,Regular Season,5,120,Washington Nationals,12,23,6,143,Philadelphia Phillies,18,15,2681,Citizens Bank Park
631234,2020,2020-09-03,1,N,day,1,1,Regular Season,7,147,New York Yankees,20,16,9,121,New York Mets,17,21,3289,Citi Field
631368,2020,2020-09-03,1,N,day,2,2,Regular Season,0,135,San Diego Padres,23,16,2,108,Los Angeles Angels,13,25,1,Angel Stadium
631614,2020,2020-09-03,1,N,night,5,1,Regular Season,6,141,Toronto Blue Jays,20,16,2,111,Boston Red Sox,12,26,3,Fenway Park
631405,2020,2020-09-03,1,N,night,4,1,Regular Season,11,145,Chicago White Sox,23,15,6,118,Kansas City Royals,14,24,7,Kauffman Stadium
631370,2020,2020-09-03,1,N,night,3,3,Regular Season,1,109,Arizona Diamondbacks,14,24,5,119,Los Angeles Dodgers,29,10,22,Dodger Stadium
631055,2020,2020-09-26,1,N,day,3,3,Regular Season,NA,133,Oakland Athletics,35,23,NA,136,Seattle Mariners,26,32,680,T-Mobile Park
631262,2020,2020-09-04,1,Y,day,5,1,Regular Season,0,116,Detroit Tigers,17,18,2,142,Minnesota Twins,23,16,3312,Target Field
631456,2020,2020-09-04,2,Y,day,5,2,Regular Season,3,142,Minnesota Twins,24,16,2,116,Detroit Tigers,17,19,3312,Target Field
631113,2020,2020-09-04,1,Y,night,4,1,Regular Season,4,113,Cincinnati Reds,17,21,2,134,Pittsburgh Pirates,11,25,31,PNC Park
631602,2020,2020-09-04,2,Y,night,4,2,Regular Season,4,134,Pittsburgh Pirates,12,25,3,113,Cincinnati Reds,17,22,31,PNC Park
631649,2020,2020-09-04,1,Y,night,5,2,Regular Season,8,141,Toronto Blue Jays,21,16,7,111,Boston Red Sox,12,27,3,Fenway Park
630865,2020,2020-09-04,2,Y,night,5,3,Regular Season,3,111,Boston Red Sox,13,27,2,141,Toronto Blue Jays,21,17,3,Fenway Park
630371,2020,2020-09-04,1,Y,night,4,1,Regular Season,1,120,Washington Nationals,12,24,7,144,Atlanta Braves,23,14,4705,Truist Park
630323,2020,2020-09-04,2,Y,night,3,3,Regular Season,10,120,Washington Nationals,13,24,9,144,Atlanta Braves,23,15,4705,Truist Park
631674,2020,2020-09-04,1,Y,night,4,1,Regular Season,6,147,New York Yankees,21,16,5,110,Baltimore Orioles,16,21,2,Oriole Park at Camden Yards
630497,2020,2020-09-04,2,Y,night,4,2,Regular Season,3,147,New York Yankees,21,17,6,110,Baltimore Orioles,17,21,2,Oriole Park at Camden Yards
630954,2020,2020-09-04,1,N,night,3,1,Regular Season,4,146,Miami Marlins,16,17,5,139,Tampa Bay Rays,27,12,12,Tropicana Field
631221,2020,2020-09-04,1,N,night,4,1,Regular Season,5,143,Philadelphia Phillies,19,15,3,121,New York Mets,17,22,3289,Citi Field
631555,2020,2020-09-04,1,N,night,3,1,Regular Season,7,158,Milwaukee Brewers,18,19,1,114,Cleveland Indians,23,15,5,Progressive Field
631406,2020,2020-09-04,1,N,night,4,2,Regular Season,7,145,Chicago White Sox,24,15,4,118,Kansas City Royals,14,25,7,Kauffman Stadium
631644,2020,2020-09-04,1,N,night,4,1,Regular Season,1,138,St. Louis Cardinals,14,15,4,112,Chicago Cubs,23,15,17,Wrigley Field
631357,2020,2020-09-04,1,N,night,3,1,Regular Season,5,117,Houston Astros,21,16,6,108,Los Angeles Angels,14,25,1,Angel Stadium
631041,2020,2020-09-04,1,N,night,4,1,Regular Season,3,140,Texas Rangers,13,24,6,136,Seattle Mariners,16,22,680,T-Mobile Park
631345,2020,2020-09-04,1,N,night,3,1,Regular Season,6,115,Colorado Rockies,18,20,10,119,Los Angeles Dodgers,30,10,22,Dodger Stadium
631156,2020,2020-09-04,1,N,night,3,1,Regular Season,7,135,San Diego Padres,24,16,0,133,Oakland Athletics,22,13,10,Oakland Coliseum
631003,2020,2020-09-04,1,N,night,4,1,Regular Season,6,109,Arizona Diamondbacks,15,24,5,137,San Francisco Giants,18,21,2395,Oracle Park
631157,2020,2020-09-05,1,N,day,3,2,Regular Season,4,135,San Diego Padres,24,17,8,133,Oakland Athletics,23,13,10,Oakland Coliseum
631607,2020,2020-09-05,1,Y,night,4,2,Regular Season,4,138,St. Louis Cardinals,15,15,2,112,Chicago Cubs,23,16,17,Wrigley Field
630998,2020,2020-09-05,2,Y,night,5,3,Regular Season,1,112,Chicago Cubs,23,17,5,138,St. Louis Cardinals,16,15,17,Wrigley Field
630955,2020,2020-09-05,1,N,night,3,2,Regular Season,7,146,Miami Marlins,17,17,3,139,Tampa Bay Rays,27,13,12,Tropicana Field
631115,2020,2020-09-05,1,N,night,3,2,Regular Season,6,113,Cincinnati Reds,18,22,2,134,Pittsburgh Pirates,12,26,31,PNC Park
631408,2020,2020-09-05,1,N,night,4,3,Regular Season,5,145,Chicago White Sox,25,15,3,118,Kansas City Royals,14,26,7,Kauffman Stadium
631388,2020,2020-09-05,1,Y,night,4,2,Regular Season,9,117,Houston Astros,21,17,10,108,Los Angeles Angels,15,25,1,Angel Stadium
631440,2020,2020-09-05,2,Y,night,4,3,Regular Season,7,108,Los Angeles Angels,16,25,6,117,Houston Astros,21,18,1,Angel Stadium
631264,2020,2020-09-05,1,N,night,4,2,Regular Season,3,116,Detroit Tigers,17,20,4,142,Minnesota Twins,25,16,3312,Target Field
631228,2020,2020-09-05,1,N,night,4,2,Regular Season,1,143,Philadelphia Phillies,19,16,5,121,New York Mets,18,22,3289,Citi Field
630383,2020,2020-09-05,1,N,night,3,2,Regular Season,10,120,Washington Nationals,14,24,4,144,Atlanta Braves,23,16,4705,Truist Park
631556,2020,2020-09-05,1,N,night,3,2,Regular Season,3,158,Milwaukee Brewers,18,20,4,114,Cleveland Indians,24,15,5,Progressive Field
631625,2020,2020-09-05,1,N,night,5,4,Regular Season,8,141,Toronto Blue Jays,21,18,9,111,Boston Red Sox,14,27,3,Fenway Park
631675,2020,2020-09-05,1,N,night,4,3,Regular Season,1,147,New York Yankees,21,18,6,110,Baltimore Orioles,18,21,2,Oriole Park at Camden Yards
631328,2020,2020-09-05,1,N,night,3,2,Regular Season,5,115,Colorado Rockies,19,20,2,119,Los Angeles Dodgers,30,11,22,Dodger Stadium
631044,2020,2020-09-05,1,N,night,4,2,Regular Season,3,140,Texas Rangers,13,25,5,136,Seattle Mariners,17,22,680,T-Mobile Park
631004,2020,2020-09-05,1,N,night,4,2,Regular Season,3,109,Arizona Diamondbacks,15,25,4,137,San Francisco Giants,19,21,2395,Oracle Park
631676,2020,2020-09-06,1,N,day,4,4,Regular Season,1,147,New York Yankees,21,19,5,110,Baltimore Orioles,19,21,2,Oriole Park at Camden Yards
631209,2020,2020-09-06,1,N,day,4,3,Regular Season,1,143,Philadelphia Phillies,19,17,14,121,New York Mets,19,22,3289,Citi Field
630491,2020,2020-09-06,1,N,day,3,3,Regular Season,3,120,Washington Nationals,14,25,10,144,Atlanta Braves,24,16,4705,Truist Park
630956,2020,2020-09-06,1,N,day,3,3,Regular Season,4,146,Miami Marlins,17,18,5,139,Tampa Bay Rays,28,13,12,Tropicana Field
631557,2020,2020-09-06,1,N,day,3,3,Regular Season,1,158,Milwaukee Brewers,18,21,4,114,Cleveland Indians,25,15,5,Progressive Field
631116,2020,2020-09-06,1,N,day,3,3,Regular Season,2,113,Cincinnati Reds,18,23,3,134,Pittsburgh Pirates,13,26,31,PNC Park
631626,2020,2020-09-06,1,N,day,5,5,Regular Season,10,141,Toronto Blue Jays,22,18,8,111,Boston Red Sox,14,28,3,Fenway Park
631407,2020,2020-09-06,1,N,day,4,4,Regular Season,8,145,Chicago White Sox,26,15,2,118,Kansas City Royals,14,27,7,Kauffman Stadium
631254,2020,2020-09-06,1,N,day,4,3,Regular Season,10,116,Detroit Tigers,18,20,8,142,Minnesota Twins,25,17,3312,Target Field
631005,2020,2020-09-06,1,N,day,4,3,Regular Season,2,109,Arizona Diamondbacks,15,26,4,137,San Francisco Giants,20,21,2395,Oracle Park
631359,2020,2020-09-06,1,N,day,4,4,Regular Season,5,117,Houston Astros,21,19,9,108,Los Angeles Angels,17,25,1,Angel Stadium
631158,2020,2020-09-06,1,N,day,3,3,Regular Season,5,135,San Diego Padres,25,17,3,133,Oakland Athletics,23,14,10,Oakland Coliseum
631030,2020,2020-09-06,1,N,day,4,3,Regular Season,3,140,Texas Rangers,13,26,4,136,Seattle Mariners,18,22,680,T-Mobile Park
631604,2020,2020-09-06,1,N,night,5,4,Regular Season,7,138,St. Louis Cardinals,17,15,3,112,Chicago Cubs,23,18,17,Wrigley Field
631344,2020,2020-09-06,1,N,night,3,3,Regular Season,7,115,Colorado Rockies,20,20,6,119,Los Angeles Dodgers,30,12,22,Dodger Stadium
631225,2020,2020-09-07,1,N,day,4,4,Regular Season,9,143,Philadelphia Phillies,20,17,8,121,New York Mets,19,23,3289,Citi Field
630415,2020,2020-09-07,1,N,day,3,1,Regular Season,5,146,Miami Marlins,18,18,4,144,Atlanta Braves,24,17,4705,Truist Park
631255,2020,2020-09-07,1,N,day,4,4,Regular Season,2,116,Detroit Tigers,18,21,6,142,Minnesota Twins,26,17,3312,Target Field
631605,2020,2020-09-07,1,N,day,5,5,Regular Season,1,138,St. Louis Cardinals,17,16,5,112,Chicago Cubs,24,18,17,Wrigley Field
631031,2020,2020-09-07,1,N,day,4,4,Regular Season,4,140,Texas Rangers,13,27,8,136,Seattle Mariners,19,22,680,T-Mobile Park
630857,2020,2020-09-07,1,N,night,2,1,Regular Season,1,139,Tampa Bay Rays,28,14,6,120,Washington Nationals,15,25,3309,Nationals Park
631558,2020,2020-09-07,1,N,night,4,1,Regular Season,2,118,Kansas City Royals,14,28,5,114,Cleveland Indians,26,15,5,Progressive Field
630859,2020,2020-09-07,1,N,night,3,1,Regular Season,7,147,New York Yankees,21,20,12,141,Toronto Blue Jays,23,18,2756,Sahlen Field
631006,2020,2020-09-07,1,N,night,4,4,Regular Season,2,109,Arizona Diamondbacks,15,27,4,137,San Francisco Giants,21,21,2395,Oracle Park
631159,2020,2020-09-07,1,N,night,4,1,Regular Season,0,117,Houston Astros,21,20,6,133,Oakland Athletics,24,14,10,Oakland Coliseum
631084,2020,2020-09-07,1,N,night,3,1,Regular Season,0,115,Colorado Rockies,20,21,1,135,San Diego Padres,26,17,2680,Petco Park
630983,2020,2020-09-08,1,Y,day,2,1,Regular Season,7,142,Minnesota Twins,27,17,3,138,St. Louis Cardinals,17,17,2889,Busch Stadium
630984,2020,2020-09-08,2,Y,day,2,2,Regular Season,4,142,Minnesota Twins,27,18,6,138,St. Louis Cardinals,18,17,2889,Busch Stadium
631149,2020,2020-09-08,1,Y,night,2,1,Regular Season,5,111,Boston Red Sox,14,29,6,143,Philadelphia Phillies,21,17,2681,Citizens Bank Park
631152,2020,2020-09-08,2,Y,night,2,2,Regular Season,5,111,Boston Red Sox,15,29,2,143,Philadelphia Phillies,21,18,2681,Citizens Bank Park
630867,2020,2020-09-08,1,N,night,2,2,Regular Season,3,139,Tampa Bay Rays,28,15,5,120,Washington Nationals,16,25,3309,Nationals Park
631559,2020,2020-09-08,1,N,night,4,2,Regular Season,8,118,Kansas City Royals,15,28,6,114,Cleveland Indians,26,16,5,Progressive Field
631429,2020,2020-09-08,1,Y,day,5,2,Regular Season,4,133,Oakland Athletics,25,14,2,117,Houston Astros,21,21,10,Oakland Coliseum
631160,2020,2020-09-08,2,Y,day,5,3,Regular Season,5,117,Houston Astros,22,21,4,133,Oakland Athletics,25,15,10,Oakland Coliseum
630860,2020,2020-09-08,1,N,night,3,2,Regular Season,1,147,New York Yankees,21,21,2,141,Toronto Blue Jays,24,18,2756,Sahlen Field
631096,2020,2020-09-08,1,N,night,2,1,Regular Season,4,145,Chicago White Sox,26,16,5,134,Pittsburgh Pirates,14,26,31,PNC Park
631211,2020,2020-09-08,1,N,night,2,1,Regular Season,11,110,Baltimore Orioles,20,21,2,121,New York Mets,19,24,3289,Citi Field
630438,2020,2020-09-08,1,N,night,3,2,Regular Season,8,146,Miami Marlins,19,18,0,144,Atlanta Braves,24,18,4705,Truist Park
631460,2020,2020-09-08,1,N,night,2,1,Regular Season,3,158,Milwaukee Brewers,18,22,8,116,Detroit Tigers,19,21,2394,Comerica Park
630904,2020,2020-09-08,1,N,night,3,1,Regular Season,1,108,Los Angeles Angels,17,26,7,140,Texas Rangers,14,27,5325,Globe Life Field
631615,2020,2020-09-08,1,N,night,3,1,Regular Season,0,113,Cincinnati Reds,18,24,3,112,Chicago Cubs,25,18,17,Wrigley Field
631071,2020,2020-09-08,1,N,night,3,2,Regular Season,5,115,Colorado Rockies,20,22,14,135,San Diego Padres,27,17,2680,Petco Park
630220,2020,2020-09-08,1,N,night,3,1,Regular Season,10,119,Los Angeles Dodgers,31,12,9,109,Arizona Diamondbacks,15,28,15,Chase Field
631007,2020,2020-09-08,1,N,night,2,1,Regular Season,5,136,Seattle Mariners,19,23,6,137,San Francisco Giants,22,21,2395,Oracle Park
631461,2020,2020-09-09,1,N,day,2,2,Regular Season,19,158,Milwaukee Brewers,19,22,0,116,Detroit Tigers,19,22,2394,Comerica Park
631560,2020,2020-09-09,1,N,night,4,3,Regular Season,3,118,Kansas City Royals,16,28,0,114,Cleveland Indians,26,17,5,Progressive Field
630864,2020,2020-09-09,1,N,night,3,3,Regular Season,7,147,New York Yankees,22,21,2,141,Toronto Blue Jays,24,19,2756,Sahlen Field
631100,2020,2020-09-09,1,N,night,2,2,Regular Season,8,145,Chicago White Sox,27,16,1,134,Pittsburgh Pirates,14,27,31,PNC Park
631212,2020,2020-09-09,1,N,night,2,2,Regular Season,6,110,Baltimore Orioles,20,22,7,121,New York Mets,20,24,3289,Citi Field
630439,2020,2020-09-09,1,N,night,3,3,Regular Season,9,146,Miami Marlins,19,19,29,144,Atlanta Braves,25,18,4705,Truist Park
630925,2020,2020-09-09,1,N,night,3,2,Regular Season,3,108,Los Angeles Angels,17,27,7,140,Texas Rangers,15,27,5325,Globe Life Field
631056,2020,2020-09-09,1,N,night,3,3,Regular Season,3,115,Colorado Rockies,20,23,5,135,San Diego Padres,28,17,2680,Petco Park
631616,2020,2020-09-09,1,N,night,3,2,Regular Season,3,113,Cincinnati Reds,19,24,0,112,Chicago Cubs,25,19,17,Wrigley Field
631161,2020,2020-09-09,1,N,night,4,3,Regular Season,2,117,Houston Astros,22,22,3,133,Oakland Athletics,26,15,10,Oakland Coliseum
630221,2020,2020-09-09,1,N,night,3,2,Regular Season,6,119,Los Angeles Dodgers,32,12,4,109,Arizona Diamondbacks,15,29,15,Chase Field
631008,2020,2020-09-09,1,N,night,2,2,Regular Season,1,136,Seattle Mariners,19,24,10,137,San Francisco Giants,23,21,2395,Oracle Park
